label,text
1,frühstück bei emma lillestoff festival 2015  emma unterwegs lillestoff festival 2015  emma unterwegs ich gebe zu ich habe mir lange überlegt ob ich überhaupt hinfahren soll so ohne nähmaschine  doof rumstehen will man ja nicht ne dazu noch schnupfenhm soll ich oder soll ich nicht aber flug und hotel waren ja schon gebuchtdas wird schon gut werdenich bin sicher samstag morgen gefühlt mitten in der nacht habe ich mich dann auf den weg gemacht himmlische stille so morgens um 5 uhr an der s bahn haltestelle ganz pünktlich losgekommen und hannover hat mich mit strahlenden blauen himmel begrüsst ich finde ja da kriegt man noch bessere laune als man eh schon hat ich gebe zu ich habe es mir ganz anders vorgestellt und bin überrascht wie riesig es doch ist trotzdem sind mir schon am samstag alte liebe bekannte über den weg gelaufen blogger die ich seit anfang an lese und ich mich riesig freue sie wieder einmal life zu sehen ela zum beispiel aber auch renate  ich gebe zu ich bin echt nicht up to date was die blogs angeht und fühle mich ein bisschen wie die oma im stall das muss geändert werden ich muss einfach mal mehr über den tellerrand schauen und meine blogroll vergrößern tja was hab ich denn so getrieben diese zwei tage nun am samstag habe ich einen fotokurs besucht katrin und sandra von littlebluebag haben einige kurse angeboten und ich bin sehr froh dass ich mich angemeldet habe ein paar dinge konnte ich für mich mitnehmen ich habe mich auch gleich noch zu diesem onlinekurs angemeldet take write share  ich bin gespannt ich finde die beiden klasse eigentlich hätten sie viel viel mehr verlangen müssen es war lehrreich es war mega lustig und die zeit verging wie im fluge sonntag war ich eigentlich zu einem siebdruckkurs angemeldet fing ja schon ungünstig an ich war voller überzeugung das der kurs später losging und wunderte mich schon wie viele menschen da schon rumwerkeln tja emma wieder natürlich war ich zu spät und irgendwie bin ich auch nicht so richtig reingekommen doof wenn mein perfektionismus mir dann auch noch im wege steht um es milde auszudrücken es lief nicht ideal und dann noch meine ständige abwesenheit hat nicht gerade dazu beigetragen das es besser wurde dabei habe ich seit 15 jahren ein siebdruckset hier stehen und wollte endlich mal wissen wie es richtig geht aber ganz umsonst war es nicht und danke an die geduld der kursleiter schön war es auf jeden fall viele liebe mädels habe ich getroffen und mich riesig gefreut anita ich komme demnächst im laden vorbei  versprochen carolin hachich könnte stundenlang mit dir quatschen evchen gleich mal an der hotelrezeption getroffen und ich hoffe wir frühstücken irgendwann mal wieder zusammen julia es war wie immer so schön dich zu treffen und ich freue mich auf köln annelie noch zwei wochen dann sehen wir uns wiederund quatschen mal ausführlicher kati ich werde heute an dich denken wenn ich heute gefühlte 30 seiten ebook klebetoll dich getroffen zu haben und allen voran meine liebste claudia samt herr liebstes aka mr charming ich drücke euch beide und vermisse euch und viele viele mehr schön war es herzliche grüße emma ps auf dem foto meine partnerin beim fotografieren leider habe ich mir ihren namen nicht gemerkt shame on me dabei hatten wir immer die gleichen fotogedanken 1137 emma unterwegs  lillestoff kommentare charliemade 30 september 2015 um 1200 das klingt nach einem super wochenende was ich bei euch allen so lese ein bisschen nein eigentlich ziemlich sehr arg neidisch bin ich schon  lustig was da für eine community entsteht liebe grüße charlie antworten löschen carolin schubert 30 september 2015 um 1359 ach emma es war so schön dass wir uns endlich getroffen haben du bist eine beeindruckende person und ich freue mich auf jetzt schon ganz arg auf das nächste mal   antworten löschen antworten 30 september 2015 um 1424 ich mich auch fühl dich so richtig richtig feste gedrückt löschen antworten decofine 30 september 2015 um 1419 och nöö du nicht auch noch  also ich hab das ja total verbretzelt als es die tickets gabund dann waren sie wegund die schönsten kurse zbsp siebdruck  und das obwohl ich da nur min mit dem auto hinfahreist das nicht traurig ehrlich gesagbin ich jetzt aber doch froh denn ich war krank was hätte ich mich geärgert wenn die tickets verfallen wären die frage mit der nähmaschine stelle ich mir auch jedes malsollte ich meinen ganzen kram zusammensuchen um das 30 km weiter alles wieder auszupacken um dort zu nähen kommt man da überhaupt zu was ist es nicht schöner zu quatschen und kontakte zu knüpfen is ja leider auch manchmal etwas angeberei dabeialso für mich kommt das glaube ich nur ohne maschine in frage vielleicht bis zum nächsten jahr beim siebdruckkurs lg sandra antworten löschen antworten 30 september 2015 um 1423 sandra ich fürchte die würden mich bei siebdrucken nicht mehr nehmen miesester teilnehmer ever ever ever  löschen antworten renate schuster 30 september 2015 um 1722 da müssen wir so weit fahren/fliegen um uns mal wieder zu sehen und die oma dort bin ja eher ich obwol ich nicht die älteste war aber du hast schon recht ich versuche jetzt auch mal mehr neue blogs zu lesen bis bald mal renate antworten löschen
1,lokführerstreik endet noch heute  vor langem pfingstwochenende für millionen bahnreisende in deutschland gibt es überraschend gute nachrichten die lokführer wollen ihren streik noch heute beenden  bis tief in die nacht hatte die gdl mit der bahn verhandelt udo bühlmann berichtet die wende im tarifstreit bra
0,schlechte internetverbindungen deutsche bahn räumt probleme mit dem wlan ein  heißt es dazu bei der bahn das wlanangebot in den icezügen der deutschen bahn kämpft weiter mit problemen „zu den hauptverkehrszeiten können wir aktuell trotz vielfacher lteanbindung der züge nicht immer den datenhunger der smartphones komplett
1,wetter  rekordhitze blieb aus unwetter in ostwestfalen  fortsetzen trotz der großen hitze war viel los im land  große probleme wurden nicht bekannt die bahn war zufrieden auf der schiene funktionierte alles reibungslos «uns sind keine hitzebedingten störungen bekannt» sagte ein bahnsprecher am
1,re lokführer früher gab es die bundesbahn heute haben wir eine bunte bahn schönes bild
1,danke für den link karolinger danke für den link karolinger benjaminkeller  freitag 07 august 2015 1243  gum den vertrieb umzustrukturieren und erfolgreich vom schalter und automatenverkauf auf das internet auszurichten sei eine respektable leistung bohles gewesen sagt ein bahnmanager das ist doch äußerst positiv es glaube doch bitte niemand dass man in zukunft noch irgendwelche kunden gewinnen kann wenn man keine überzeugenden digitalen angebote hat reisezentrum warum um himmels willen soll ich mich in die bahn setzen und da hinfahren wenn ich das am eigenen schreibtisch oder smartphone machen kann wenn die bahn hier nichts hat was die kunden überzeugt und unkompliziert ist werden sie gnadenlos an bus flugzeug mitfahrzentralen und co verlieren die können das nämlich hauptaufgabenfeld wird es dabei sein ein fahrkartenverkaufsystem aufzubauen was unter berücksichtigung der gegebenheit und vorliegenden fahrscheine bc100 semesterticket verbundsticket  und sonstigen verträge carsharing bikesharing  das beste intermodale angebot findet und eine einzige fahrgastrechtekompatible fahrkarte erstellt am besten digital
0,gefahr für sicherheit  lücken im notrufsystem bei der deutschen bahn gibt es 250 funklöcher gefahr für sicherheit  lücken im notrufsystem bei der deutschen bahn gibt es 250 funklöcher selbst große bahnhöfe sind davon betroffen bei der deutschen bahn gibt es ein sicherheitsrisiko laut einem medienbericht können lokführer auf mehreren st
1,hessenschau im tv lokführergewerkschaft gdl und bahn unter einen hut zu bringen pendler und bahnreisende können aufatmen poststreik gefährdet briefwahl am sonntag steht in waldeckfrankenberg die landratswahl an doch der streik bei der post sorgt für probleme denn
0,re solinger bote aktuell behinderungen bei der deutschen bahn am wochenende pendler und reisende müssen am wochenende auf die s1 zwischen solingen hbf und hilden verzichten aufgrund von bauarbeiten ist die strecke komplett gesperrt die deutsche bahn setzt einen pendelbusverkehr ein dadurch verlängert sich die fahrzeit um einige minuten die arbeiten sollen montagmorgen gegen 4 uhr abgeschlossen sein ls
0,zug lingenrheine fällt aus verpasse anzug ic nach berlin was kann ich machen  verbindung mit sitzplatz fest gebucht �
1,bahn und gdl beenden lokführerstreik http//tco/dpiko8nyy0
0,für überreaktionen sind die strikeknipser/st für überreaktionen sind die knipser zugbegleiter ja mittlerweile berüchtigt es würde dem image der bahn deutlich besser stehen wenn das begleiterlein die sache mit humor und gesundem menschenverstand geregelt hätte aber für sowas reicht wohl das schmerzensgeld gehalt anscheinend nicht ich fahre bus
1,stuttgart als erste deutsche großstadt ab sofort wlan in stuttgarter sbahnen kostenlos linien s4 s5 und s6 bereits aktiv weiere folgen jensn karlsruhe88 gibt es auch in karlsruhe seit paar monaten zufällig auch eine großstadt /edit http//wwwkarlsruhede/b1/stadtmarketing/presse/pressemeldungen/pmwlanbahn straßenbahn  sbahn hier bitte ≠ edited by odonkorflitzt on jan 13 2016 1026 
0,stiftung warentest hat mobilfunk im streckennetz der deutschen bahn getestet  kommentare dazu im forum  stiftung warentest hat mobilfunk im streckennetz der deutschen bahn getestet  kommentare dazu im forum von heisede  heise online kommentar von jemanden  a  wir habe in d immer noch 3 welt status was dies beetrifft  antwort von jemanden da drauf  b  in der 3 welt funktioniert mobilfunk besser   stimmt  http//wwwheisede/newsticker/meldung/stiftungwarentestinternetimzugistoftzumgruseln2866570html ﻿ article  sowohl mobiles internet als auch telefonie funktioniert auf dem streckennetz der deutschen bahn eher schlecht als recht  bei o2 und e plus luden webseiten nur in zwei von drei fällen komplett  http//wwwheisede/newsticker/meldung/stiftungwarentestinternetimzugistoftzumgruseln2866570html
1,klimatisierte sbahn sweet jesus
1,rp online einigung  streiks bei der bahn werden beendet http//googlecom/newsstand/s/cbiwmfov9ce rp online einigung  streiks bei der bahn werden beendet http//googlecom/newsstand/s/cbiwmfov9ce﻿ article gdl streiks der lokführer werden beendet http//googlecom/newsstand/s/cbiwmfov9ce
0,es gibt kein port bei der bahn es gibt kein port
1,re abendschau warum schafft es die deutsche bahn ohne preiserhöhungen die s bahn aber nicht ganz einfach die db hat konkurrenz die s bahn nicht
1,mit der sbahn bin ich schneller zuhause als mit dem auto just sayin
0, db regio 1 aktualisierung würzburg  treuchtlingen technische störung am zug / prognose stand  http//tco/le2gvrbzrl
1,einigung nach schlichtung tarifkonflikt bei der bahn beendet  http//tco/k7ek7wh9rl sommer ferien urlaub reise
1,essen ots  kurzurlauber und ausflügler zu pf essen ots  kurzurlauber und ausflügler zu pfingsten können aufatmen  das ganz große verkehrschaos wird es wohl nicht geben der lokführerstreik ist zumindest fürs erste vorbei endlich mal eine gute nachricht für die arg gebeutelten bahnfahrer h
0,re handelsblatt herrlich da spricht der blinde in diesem fall kampfzwerg mehdorn vom licht hat seinerzeit die bahn kaputtgespart und sich dann von einem job zum nächsten geschlafen
0,sbahn s6 richtung weil der stadt mit der nächsten haltestelle zuffenhausen hat 00700 verspätung
1,gute nachricht streiks bei der bahn werden beendet http//tco/ati0x1nfml
1,ich muss nicht immer motzen heute extrem guter service im ice1522 großartiger zubegleiter gonzales selten aber gern weiter so 
0,re 238418979531528 diesen kahlschlag konnte ich im osten unserer schönen republik vor kurzem auch sehen da waren einei bahnstrecken in auflösung bzw stillgelegt ich war erstaunt welch eine bahninfrastuktur dort einmal war und wie diese zerstört wird dabei bräuchte es nur wenig unterhalt um solche linien weiter zu betreiben auf der anderen seite wird der nahverkehr hier in und um karlsruhe schon seit jahren intensiv ausgebaut
0,toter in münchen mann von sbahn bei laim erfasst tödlich münchen  im stadtteil laim ereignete sich am mittwochnachmittag ein tödlicher sbahnunfall ein mann wurde von einem zug erfasst und getötet nach informationen der tz und der abendzeitung wurde am mittwochnachmittag die leiche eines etwa 50
1,die schlichtung der deutschen bahn und der gdl ist gut und richtig
1,deutsche bahn kostenfreie filme im ice http//tco/5fjtqjfb7i
1,heben mit regus neues business center in der düsseldorf airport city verfügt über sehr gute verkehrsanbindungen  egal ob berufstätige mit dem flugzeug auto oder der bahn unterwegs sind von dort sind es nur zehn minuten in die düsseldorfer innenstadt der neue businesspark düsseldorf airport city wird von unternehmen
0,re deutsche bahn personenverkehr hallo liebes dbteam ich wollte mitteilen dass es bei dem sev in köln von k hbf bis nippes und der gegenrichtung zu erheblichen verspätungen und ausfällen aufgrund der sperrung am hansaring kommt die fahrer wissen leider aufgrund ihrer fehlenden ortskenntnis keinen geeigneten umweg die fahrer des unternehmens langen haben soeben von mir eine geeignete umleitung über den ebertplatz empfohlen bekommen allerdings ist dies dennoch mit verspätungen verbunden da am hansaring alles dicht ist tendenz aufgrund von freitag nachmittag steigend ausserdem können die vorgesehenen ersatzhaltestellen am hansaring nicht angefahren werden möglicherweise könnte man dort die fahrgäste informieren dass sie sich alternative routen suchen sollen oder zumindest eine notiz in die dbapp machen bis die sperrung aufgehoben ist sollte es fragen geben bin ich hier zu erreichen vg mika
1,wisst ihr was geil ist wlan in der deutschen bahn haha
